dataset	sample	n	shannon	freq_removed	fraction_lost
human	3427670	80248	3.5607913006777077	10	0.00583192104476124
human	3429653	26191	2.6499684834385864	1	0.005956244511473407
human	3429653	26191	2.6499684834385864	2	0.0075980298575846665
human	3429653	26191	2.6499684834385864	3	0.008323469894238478
human	3429653	26191	2.6499684834385864	4	0.008743461494406475
human	3429653	26191	2.6499684834385864	5	0.009010728876331564
human	3429653	26191	2.6499684834385864	6	0.0092016341491352
human	3429653	26191	2.6499684834385864	7	0.00931617731281738
human	3429653	26191	2.6499684834385864	8	0.009354358367378107
human	3429653	26191	2.6499684834385864	9	0.009468901531060288
human	3429653	26191	2.6499684834385864	10	0.009583444694742468
human	3431650	27367	4.331402262216595	1	0.008586984324186064
human	3431650	27367	4.331402262216595	2	0.011364051594986662
human	3431650	27367	4.331402262216595	3	0.01322760989512917
human	3431650	27367	4.331402262216595	4	0.014031497789308291
human	3431650	27367	4.331402262216595	5	0.014396901377571528
human	3431650	27367	4.331402262216595	6	0.014945006759966383
human	3431650	27367	4.331402262216595	7	0.015237329630576972
human	3431650	27367	4.331402262216595	8	0.01563927357766653
human	3431650	27367	4.331402262216595	9	0.015858515730624474
human	3431650	27367	4.331402262216595	10	0.01611429824240874
human	3433650	22754	4.247537264778745	1	0.02465500571328118
human	3433650	22754	4.247537264778745	2	0.02698426650259295
human	3433650	22754	4.247537264778745	3	0.028522457589874307
human	3433650	22754	4.247537264778745	4	0.029489320559022588
human	3433650	22754	4.247537264778745	5	0.030060648677155664
human	3433650	22754	4.247537264778745	6	0.03080777006240661
human	3433650	22754	4.247537264778745	7	0.031071459963083414
human	3433650	22754	4.247537264778745	8	0.031510943130878086
human	3433650	22754	4.247537264778745	9	0.03164278808121649
human	3433650	22754	4.247537264778745	10	0.031774633031554894
human	3435690	60903	4.2093129526973065	1	0.007241022609723659
human	3435690	60903	4.2093129526973065	2	0.00944124263172586
human	3435690	60903	4.2093129526973065	3	0.010935421900398996
human	3435690	60903	4.2093129526973065	4	0.011559364891713051
human	3435690	60903	4.2093129526973065	5	0.012019112358997094
human	3435690	60903	4.2093129526973065	6	0.012347503407057123
human	3435690	60903	4.2093129526973065	7	0.01264305535031115
human	3435690	60903	4.2093129526973065	8	0.01287292908395317
human	3435690	60903	4.2093129526973065	9	0.013037124607983187
human	3435690	60903	4.2093129526973065	10	0.013119222369998193
human	3437650	17264	3.8257285897492754	1	0.013322520852641335
human	3437650	17264	3.8257285897492754	2	0.019056997219647823
human	3437650	17264	3.8257285897492754	3	0.02143188137164041
human	3437650	17264	3.8257285897492754	4	0.02305375347544022
human	3437650	17264	3.8257285897492754	5	0.024212233549582948
human	3437650	17264	3.8257285897492754	6	0.024675625579240038
human	3437650	17264	3.8257285897492754	7	0.025139017608897127
human	3437650	17264	3.8257285897492754	8	0.025892029657089897
human	3437650	17264	3.8257285897492754	9	0.026239573679332714
human	3437650	17264	3.8257285897492754	10	0.026587117701575534
human	3439680	84285	3.9121791971355635	1	0.002977991338909652
human	3439680	84285	3.9121791971355635	2	0.0037491843151213145
human	3439680	84285	3.9121791971355635	3	0.004271222637479978
human	3439680	84285	3.9121791971355635	4	0.004496648276680311
human	3439680	84285	3.9121791971355635	5	0.004686480393901643
human	3439680	84285	3.9121791971355635	6	0.004757667437859643
human	3439680	84285	3.9121791971355635	7	0.004864448003796642
human	3439680	84285	3.9121791971355635	8	0.004947499555080975
human	3439680	84285	3.9121791971355635	9	0.005018686599038975
human	3439680	84285	3.9121791971355635	10	0.005066144628344308
human	3441650	26321	4.176911666965242	1	0.008966224687511872
human	3441650	26321	4.176911666965242	2	0.012765472436457582
human	3441650	26321	4.176911666965242	3	0.014931043653356636
human	3441650	26321	4.176911666965242	4	0.01614680293301926
human	3441650	26321	4.176911666965242	5	0.016906652482808406
human	3441650	26321	4.176911666965242	6	0.01721059230272406
human	3441650	26321	4.176911666965242	7	0.017438547167660804
human	3441650	26321	4.176911666965242	8	0.017666502032597547
human	3441650	26321	4.176911666965242	9	0.018084419284981574
human	3441650	26321	4.176911666965242	10	0.018312374149918317
human	3443650	39596	3.73775370089981	1	0.009622184058995857
human	3443650	39596	3.73775370089981	2	0.012147691686028892
human	3443650	39596	3.73775370089981	3	0.013612486109708052
human	3443650	39596	3.73775370089981	4	0.014142842711384988
human	3443650	39596	3.73775370089981	5	0.014420648550358623
human	3443650	39596	3.73775370089981	6	0.014748964541872916
human	3443650	39596	3.73775370089981	7	0.014900494999494899
human	3443650	39596	3.73775370089981	8	0.015254066067279522
human	3443650	39596	3.73775370089981	9	0.015380341448631174
human	3443650	39596	3.73775370089981	10	0.015531871906253157
human	3445670	75628	3.5604409179701006	1	0.0031073147511503675
human	3445670	75628	3.5604409179701006	2	0.003808113397154493
human	3445670	75628	3.5604409179701006	3	0.004085788332363675
human	3445670	75628	3.5604409179701006	4	0.004297350187761147
human	3445670	75628	3.5604409179701006	5	0.004429576347384567
human	3445670	75628	3.5604409179701006	6	0.004495689427196276
human	3445670	75628	3.5604409179701006	7	0.004575025122970328
human	3445670	75628	3.5604409179701006	8	0.004667583434706722
human	3445670	75628	3.5604409179701006	9	0.00472047389855609
human	3445670	75628	3.5604409179701006	10	0.004786586978367801
human	3447650	31900	4.214028583875712	1	0.0209717868338558
human	3447650	31900	4.214028583875712	2	0.022727272727272728
human	3447650	31900	4.214028583875712	3	0.024357366771159874
human	3447650	31900	4.214028583875712	4	0.025203761755485894
human	3447650	31900	4.214028583875712	5	0.025736677115987462
human	3447650	31900	4.214028583875712	6	0.026269592476489027
human	3447650	31900	4.214028583875712	7	0.026520376175548588
human	3447650	31900	4.214028583875712	8	0.02683385579937304
human	3447650	31900	4.214028583875712	9	0.02702194357366771
human	3447650	31900	4.214028583875712	10	0.027115987460815047
human	3453650	67882	4.091640205114337	1	0.002769511799888041
human	3453650	67882	4.091640205114337	2	0.0041395362540879764
human	3453650	67882	4.091640205114337	3	0.005082348781709437
human	3453650	67882	4.091640205114337	4	0.005406440588079314
human	3453650	67882	4.091640205114337	5	0.00567160661147285
human	3453650	67882	4.091640205114337	6	0.005818921068913703
human	3453650	67882	4.091640205114337	7	0.005863115406145959
human	3453650	67882	4.091640205114337	8	0.005951504080610471
human	3453650	67882	4.091640205114337	9	0.006025161309330898
human	3453650	67882	4.091640205114337	10	0.006069355646563154
human	3455650	30483	4.39947880962446	1	0.012400354295837024
human	3455650	30483	4.39947880962446	2	0.016665026408161927
human	3455650	30483	4.39947880962446	3	0.01876455729422957
human	3455650	30483	4.39947880962446	4	0.019748712397073778
human	3455650	30483	4.39947880962446	5	0.020503231309254338
human	3455650	30483	4.39947880962446	6	0.020995308860676444
human	3455650	30483	4.39947880962446	7	0.02145458124200374
human	3455650	30483	4.39947880962446	8	0.021717022602762197
human	3455650	30483	4.39947880962446	9	0.021913853623331037
human	3455650	30483	4.39947880962446	10	0.02211068464389988
human	3477660	98062	4.194543670686557	1	0.0034366013338500132
human	3477660	98062	4.194543670686557	2	0.004619526422059514
human	3477660	98062	4.194543670686557	3	0.005221186596235035
human	3477660	98062	4.194543670686557	4	0.0054149415675796946
human	3477660	98062	4.194543670686557	5	0.005588301278782811
human	3477660	98062	4.194543670686557	6	0.0057616609899859275
human	3477660	98062	4.194543670686557	7	0.005924823071118272
human	3477660	98062	4.194543670686557	8	0.005986008851542901
human	3477660	98062	4.194543670686557	9	0.006128775672533704
human	3477660	98062	4.194543670686557	10	0.006210356713099875
human	3481660	57627	3.7240065481805353	1	0.002932653096638728
human	3481660	57627	3.7240065481805353	2	0.004459715064119249
human	3481660	57627	3.7240065481805353	3	0.005240599024762698
human	3481660	57627	3.7240065481805353	4	0.005709129401148767
human	3481660	57627	3.7240065481805353	5	0.005969424054696583
human	3481660	57627	3.7240065481805353	6	0.006142953823728461
human	3481660	57627	3.7240065481805353	7	0.006351189546566714
human	3481660	57627	3.7240065481805353	8	0.006472660384889028
human	3481660	57627	3.7240065481805353	9	0.006663543130824093
human	3481660	57627	3.7240065481805353	10	0.006837072899855971
human	3483651	46406	3.515602945548912	1	0.003059949144507176
human	3483651	46406	3.515602945548912	2	0.004180493901650649
human	3483651	46406	3.515602945548912	3	0.004740766280222385
human	3483651	46406	3.515602945548912	4	0.005128647157695125
human	3483651	46406	3.515602945548912	5	0.005279489721156747
human	3483651	46406	3.515602945548912	6	0.005451881222255743
human	3483651	46406	3.515602945548912	7	0.005602723785717364
human	3483651	46406	3.515602945548912	8	0.005667370598629488
human	3483651	46406	3.515602945548912	9	0.005753566349178985
human	3483651	46406	3.515602945548912	10	0.005839762099728483
human	3485680	59746	4.296370105243097	1	0.005824657717671476
human	3485680	59746	4.296370105243097	2	0.008017273122886888
human	3485680	59746	4.296370105243097	3	0.00923911224182372
human	3485680	59746	4.296370105243097	4	0.009691025340608577
human	3485680	59746	4.296370105243097	5	0.0102098885281023
human	3485680	59746	4.296370105243097	6	0.010494426405114986
human	3485680	59746	4.296370105243097	7	0.010795701804304891
human	3485680	59746	4.296370105243097	8	0.010963077026077059
human	3485680	59746	4.296370105243097	9	0.011080239681317577
human	3485680	59746	4.296370105243097	10	0.011180664814380879
human	3487650	27318	3.9383755880040114	1	0.0074309978768577496
human	3487650	27318	3.9383755880040114	2	0.010286258144812944
human	3487650	27318	3.9383755880040114	3	0.012189764990116406
human	3487650	27318	3.9383755880040114	4	0.012958488908412035
human	3487650	27318	3.9383755880040114	5	0.013178124313639359
human	3487650	27318	3.9383755880040114	6	0.013580789223222783
human	3487650	27318	3.9383755880040114	7	0.01405666593454865
human	3487650	27318	3.9383755880040114	8	0.014422724943260854
human	3487650	27318	3.9383755880040114	9	0.014678966249359396
human	3487650	27318	3.9383755880040114	10	0.01482538985284428
human	3489670	55948	2.930034939553429	1	0.002001858868949739
human	3489670	55948	2.930034939553429	2	0.0034317580610566953
human	3489670	55948	2.930034939553429	3	0.003967970258096804
human	3489670	55948	2.930034939553429	4	0.004182455136912847
human	3489670	55948	2.930034939553429	5	0.004432687495531565
human	3489670	55948	2.930034939553429	6	0.004647172374347608
human	3489670	55948	2.930034939553429	7	0.004879530993064989
human	3489670	55948	2.930034939553429	8	0.0050046471723743475
human	3489670	55948	2.930034939553429	9	0.005058268392078359
human	3489670	55948	2.930034939553429	10	0.005147637091585043
human	3491650	36749	4.324062754825661	1	0.005333478461998966
human	3491650	36749	4.324062754825661	2	0.007564831696100574
human	3491650	36749	4.324062754825661	3	0.009034259435630902
human	3491650	36749	4.324062754825661	4	0.00990503142942665
human	3491650	36749	4.324062754825661	5	0.010449263925548995
human	3491650	36749	4.324062754825661	6	0.010803015048028518
human	3491650	36749	4.324062754825661	7	0.011211189420120275
human	3491650	36749	4.324062754825661	8	0.011510517292987564
human	3491650	36749	4.324062754825661	9	0.011700998666630385
human	3491650	36749	4.324062754825661	10	0.011891480040273204
human	3495650	71474	4.187553858323639	1	0.00387553515963847
human	3495650	71474	4.187553858323639	2	0.00570836947701262
human	3495650	71474	4.187553858323639	3	0.006645773288188712
human	3495650	71474	4.187553858323639	4	0.007135461846265775
human	3495650	71474	4.187553858323639	5	0.007457257184430702
human	3495650	71474	4.187553858323639	6	0.007583177099364804
human	3495650	71474	4.187553858323639	7	0.007765061420936284
human	3495650	71474	4.187553858323639	8	0.007862999132551698
human	3495650	71474	4.187553858323639	9	0.00793295464084842
human	3495650	71474	4.187553858323639	10	0.008016901250804488
human	3497650	163213	3.7889617304196075	1	0.004766777156231428
human	3497650	163213	3.7889617304196075	2	0.0067335322553963226
human	3497650	163213	3.7889617304196075	3	0.008007940543951769
human	3497650	163213	3.7889617304196075	4	0.00844295491167983
human	3497650	163213	3.7889617304196075	5	0.008767683946744438
human	3497650	163213	3.7889617304196075	6	0.008994381574997089
human	3497650	163213	3.7889617304196075	7	0.00915368261106652
human	3497650	163213	3.7889617304196075	8	0.009263967943729972
human	3497650	163213	3.7889617304196075	9	0.009325237572987446
human	3497650	163213	3.7889617304196075	10	0.009417142016873655
human	3499660	24207	4.315044262839906	1	0.01069938447556492
human	3499660	24207	4.315044262839906	2	0.013549799644730864
human	3499660	24207	4.315044262839906	3	0.015036972776469617
human	3499660	24207	4.315044262839906	4	0.015780559342338994
human	3499660	24207	4.315044262839906	5	0.016317594084355763
human	3499660	24207	4.315044262839906	6	0.016772008096831496
human	3499660	24207	4.315044262839906	7	0.01706118065022514
human	3499660	24207	4.315044262839906	8	0.01739166356838931
human	3499660	24207	4.315044262839906	9	0.017598215392241913
human	3499660	24207	4.315044262839906	10	0.017804767216094516
human	3501650	33311	3.9310887857191	1	0.009156134610188826
human	3501650	33311	3.9310887857191	2	0.011767884482603344
human	3501650	33311	3.9310887857191	3	0.013088769475548618
human	3501650	33311	3.9310887857191	4	0.01356909129116508
human	3501650	33311	3.9310887857191	5	0.0141094533337336
human	3501650	33311	3.9310887857191	6	0.01440965446849389
human	3501650	33311	3.9310887857191	7	0.014619795262826094
human	3501650	33311	3.9310887857191	8	0.014829936057158296
human	3501650	33311	3.9310887857191	9	0.014950016511062411
human	3501650	33311	3.9310887857191	10	0.015070096964966528
human	3503650	37135	4.262360157126685	1	0.0072976975898747815
human	3503650	37135	4.262360157126685	2	0.00969435842197388
human	3503650	37135	4.262360157126685	3	0.010771509357748755
human	3503650	37135	4.262360157126685	4	0.011202369732058706
human	3503650	37135	4.262360157126685	5	0.011525515012791167
human	3503650	37135	4.262360157126685	6	0.011740945199946142
human	3503650	37135	4.262360157126685	7	0.011902517840312373
human	3503650	37135	4.262360157126685	8	0.012091019254072978
human	3503650	37135	4.262360157126685	9	0.01227952066783358
human	3503650	37135	4.262360157126685	10	0.012468022081594183
human	3509661	58786	2.39804345629257	1	0.002806790732487327
human	3509661	58786	2.39804345629257	2	0.003555268261150614
human	3509661	58786	2.39804345629257	3	0.004235702378117239
human	3509661	58786	2.39804345629257	4	0.004422821760283061
